zinc_id,smiles
ZINC000049053201,Cn1ncc(Cl)c1-c1cc(NC(=O)c2cccc(F)c2)ccc1OCCN1CCOCC1
ZINC000072318112,O=C1CCc2ccc(OCCCCN3CCCN(c4cccc(Cl)c4Cl)CC3)cc2N1
ZINC000073297090,O=C(c1nn2ccccc2c1Cl)N1CCN(CCc2ccc(F)cc2F)CC1
ZINC000095557182,Clc1cccc(C2CCN(CCCCOc3ccc4scnc4c3)CC2)c1Cl
ZINC000114599089,O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc2cc(Cl)ccc2c1
ZINC000114600087,O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2ccccc12
ZINC000013671987,Cc1cc(OCCN(C)C)nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12
ZINC000028526236,C[C@@H]1CCN(C(=O)c2ccccc2)c2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21
ZINC000028526237,C[C@H]1CCN(C(=O)c2ccccc2)c2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21
ZINC000045261211,Cn1ncc(Cl)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCOCC1
ZINC000003916062,O=C1C[C@@H](CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2[nH]c3ccccc3c21
ZINC000013471720,O=C1C[C@H](CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2[nH]c3ccccc3c21
ZINC000038225145,COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Cl)cnn1C
ZINC000049694913,Cn1ncc(Br)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCOCC1
ZINC000053174604,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
ZINC000013679816,CN1CCc2ccccc2Cc2ccc(O)cc2CC1
ZINC000028014373,CN1CCN(C2=Cn3cccc3Sc3ccccc32)CC1
ZINC000028113847,O=S(=O)(c1ccc(Cl)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1
ZINC000029038744,CC(C)C(=O)N[C@@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21
ZINC000029038746,CC(C)C(=O)N[C@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21
ZINC000049036141,NC(=O)c1ccccc1S(=O)(=O)c1ccc(/C=C/c2ccc(F)cc2F)cc1
ZINC000049037320,NC(=O)c1ccc(S(=O)(=O)c2ccc(/C=C/c3ccc(F)cc3F)cc2)cc1
ZINC000002564752,COc1cc(CCN)c(OC)cc1Br
ZINC000013793941,CN1C[C@H](COC(=O)C2CCCCC2)C=C2c3cccc4[nH]cc(c34)C[C@H]21
ZINC000049679365,Cn1ncc(Br)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCCCC1
ZINC000084595486,O=S(=O)(c1ccc(-n2ccnn2)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1
ZINC000029038756,O=C(N[C@@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1cccnc1
ZINC000029038758,O=C(N[C@H]1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1cccnc1
ZINC000035971574,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)nc2N1
ZINC000095606422,O=S(=O)(c1ccccc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1
ZINC000013472066,COc1ccc2c(c1)CCC1(CCN(CCc3ccc(F)cc3F)CC1)O2
ZINC000013862741,F[C@@H]1CCNC[C@H]1c1c(-c2ccccc2)[nH]c2c(Cl)cccc12
ZINC000019796155,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
ZINC000045261660,Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCC1
ZINC000012356328,O=C(CCCN1CCC2(CC1)C(=O)NCN2C1CCCCC1)c1ccc(F)cc1
ZINC000013475061,COc1cccc2c1N1CCN(C)C[C@H]1c1ccccc1C2
ZINC000013488020,Nc1ccccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCC3
ZINC000013794013,CC(C)n1cc2c3c(cccc31)C1=C[C@@H](CO)CN(C)[C@@H]1C2
ZINC000013862362,C[C@@H](N)Cc1c2c(c(C(F)(F)F)c3c1OCC3)OCC2
ZINC000027640223,CN1CCC(=C2c3ccccc3Cc3ccccc32)CC1
ZINC000028821734,C[C@@H](N)[C@H](O)c1c2c(c(Br)c3c1OCC3)OCC2
ZINC000028889368,O=[S@@](c1ccccc1)c1ccc(/C=C/c2ccc(F)cc2F)nc1
ZINC000028889373,O=[S@](c1ccccc1)c1ccc(/C=C/c2ccc(F)cc2F)nc1
ZINC000029126586,Fc1ccc(Cc2nc3c(c(-c4ccc(F)cc4)n2)CCNCC3)cc1
ZINC000045339991,Clc1ccccc1O[C@H]1CCCc2ccc(N3CCNCC3)nc21
ZINC000045369425,O=S(=O)(c1ccc2ccccc2c1)N(CCCN1CCN(c2ccccc2)CC1)CC1CCCCC1
ZINC000049051677,Cn1nccc1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCOCC1
ZINC000114600768,O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc2ccccc2c1
ZINC000114602899,O=S(=O)(NCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2ccccc12
ZINC000114602922,Cc1c(S(=O)(=O)NCCCCN2CCC(c3noc4cc(F)ccc34)CC2)sc2ccc(F)cc12
ZINC000169312232,c1ccc([C@@H]2Oc3ccccc3O[C@@H]2COCCCCN2CCC(c3nc4ccccc4o3)CC2)cc1
ZINC000169312233,c1ccc([C@H]2Oc3ccccc3O[C@@H]2COCCCCN2CCC(c3nc4ccccc4o3)CC2)cc1
ZINC000169312234,c1ccc([C@@H]2Oc3ccccc3O[C@H]2COCCCCN2CCC(c3nc4ccccc4o3)CC2)cc1
ZINC000169312235,c1ccc([C@H]2Oc3ccccc3O[C@H]2COCCCCN2CCC(c3nc4ccccc4o3)CC2)cc1
ZINC000013472067,Fc1ccc(CCN2CCC3(CCc4ccccc4O3)CC2)c(F)c1
ZINC000013679050,C[C@H](N)Cn1ncc2ccc(O)c(F)c21
ZINC000013794019,CC(C)n1cc2c3c(cccc31)[C@H]1C=C(CO)CN(C)[C@@H]1C2
ZINC000013831237,COc1cc(Br)c(OC)c2c1[C@@H](CN)C2
ZINC000029128987,COc1c(OCCF)cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1
ZINC000064548798,Fc1ccc2cccc(N3CCN(CCCOc4ccc5c(c4)CNC5)CC3)c2c1
ZINC000095619105,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
ZINC000012356225,O=C1C[C@@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2sccc21
ZINC000012356226,O=C1C[C@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2sccc21
ZINC000013679048,Cc1c(O)ccc2cnn(C[C@H](C)N)c12
ZINC000013793923,CN1C[C@H](COC(=O)C2CC2)C=C2c3cccc4[nH]cc(c34)C[C@H]21
ZINC000013793929,CN1C[C@H](COC(=O)C2CCC2)C=C2c3cccc4[nH]cc(c34)C[C@H]21
ZINC000013793935,CN1C[C@H](COC(=O)C2CCCC2)C=C2c3cccc4[nH]cc(c34)C[C@H]21
ZINC000019796080,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
ZINC000169312240,c1ccc([C@@H]2Oc3ccccc3O[C@@H]2COCCCCCN2CCC(c3nc4ccccc4o3)CC2)cc1
ZINC000169312241,c1ccc([C@H]2Oc3ccccc3O[C@@H]2COCCCCCN2CCC(c3nc4ccccc4o3)CC2)cc1
ZINC000169312242,c1ccc([C@@H]2Oc3ccccc3O[C@H]2COCCCCCN2CCC(c3nc4ccccc4o3)CC2)cc1
ZINC000169312243,c1ccc([C@H]2Oc3ccccc3O[C@H]2COCCCCCN2CCC(c3nc4ccccc4o3)CC2)cc1
ZINC000028528256,CC(=O)N1CC[C@@H](C)c2c(C)ccc(CCN3CCN(c4nsc5ccccc45)CC3)c21
ZINC000028528257,CC(=O)N1CC[C@H](C)c2c(C)ccc(CCN3CCN(c4nsc5ccccc45)CC3)c21
ZINC000029038607,CC(C)C(=O)N[C@@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21
ZINC000029038609,CC(C)C(=O)N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21
ZINC000013679042,NCCn1ncc2ccc(O)cc21
ZINC000013793947,CN1C[C@H](COC(=O)C2CCCCCC2)C=C2c3cccc4[nH]cc(c34)C[C@H]21
ZINC000029124628,Cc1cc2c(ccc3cnn(C[C@H](C)N)c32)o1
ZINC000029124744,C[C@H](N)Cn1ncc2ccc3occc3c21
ZINC000001851149,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
ZINC000003983953,CN1C[C@H](CO)C=C2c3cccc4[nH]cc(c34)C[C@H]21
ZINC000013488003,CC(=O)Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3
ZINC000013488010,Nc1ccccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCS3
ZINC000013488016,Nc1ccccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCC3
ZINC000013585290,COc1cc([C@H](OC)[C@@H](C)N)c(OC)cc1Br
ZINC000029126543,FC(F)(F)c1ccc(-c2nc(Cc3ccccc3)nc3c2CCNCC3)cc1
ZINC000045366479,Cn1ncc(Br)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OC(F)(F)F
ZINC000071296251,O=C1CCc2ccc(CCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1
ZINC000073297124,O=C(c1nn2ccccc2c1Br)N1CCN(CCc2ccc(F)cc2F)CC1
ZINC000101074826,CCC1(NC2=NCCNC(c3ccc(F)cc3)=C2)CCCC1
ZINC000114599672,O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2ccc(Cl)cc2s1
ZINC000000597434,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1
ZINC000045320999,Cn1nccc1-c1cc(NC(=O)Nc2cccc(F)c2)ccc1OCCN1CCOCC1
ZINC000052569996,O=S1(=O)N(CCN2CC=C(c3c[nH]c4cc(F)ccc34)CC2)c2cccc3c2N1CCC3
ZINC000013532219,CN1CCN(C2=Cn3cccc3Sc3ccc(Br)cc32)CC1
ZINC000045254099,Cn1nccc1-c1cc(NC(=O)Nc2ccc(F)cc2)ccc1OCCN1CCCCC1
ZINC000045259120,C[C@@H]1CCCCN1CCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C
ZINC000045259124,C[C@H]1CCCCN1CCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C
ZINC000028821722,COC(=O)CCc1c2c(c(C[C@@H](C)N)c3c1OCC3)OCC2
ZINC000045255047,CCN(CC)CCOc1ccc(NC(=O)Nc2ccc(F)cc2)cc1-c1ccnn1C
ZINC000049808384,O=S(=O)(c1ccccc1)c1ccc(/C=C/c2ccc(F)cc2F)nc1
ZINC000000601169,CN(CCOc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12)CCN1CCNC1=O
ZINC000003831001,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
ZINC000028821719,COCCOCc1c2c(c(C[C@@H](C)N)c3c1OCC3)OCC2
ZINC000036126681,N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4F)CC3)cccc12
ZINC000082154957,Cc1cccc(N2CCN(CCCN/C(=N\C#N)c3ccccn3)CC2)c1C
ZINC000013488019,Nc1cc(F)ccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCCC3
ZINC000013684087,CN1CCc2ccccc2Cc2ccc(O)c(Cl)c2CC1
ZINC000034801075,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3c(N)cccc3Cl)c3ccccc32)CC1
ZINC000096270831,Cc1cc(=O)oc2c(C)c(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12
ZINC000114600138,O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2ccccc2s1
ZINC000114601243,O=S(=O)(NCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2ccccc2c1
ZINC000138771935,O=C(CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCO3)c1ccc(F)cc1
ZINC000170112478,Fc1ccc(N2CCN([C@@H]3CC[Si](c4ccccc4)(c4ccccc4)C3)CC2)cc1
ZINC000170112481,Fc1ccc(N2CCN([C@H]3CC[Si](c4ccccc4)(c4ccccc4)C3)CC2)cc1
ZINC000000004893,CN1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1
ZINC000013473855,O[C@H](c1ccc(F)cc1)C1CCN(CCc2ccccc2I)CC1
ZINC000013473856,O[C@@H](c1ccc(F)cc1)C1CCN(CCc2ccccc2I)CC1
ZINC000045320512,Cn1nccc1-c1cc(NC(=O)Nc2cc(F)cc(F)c2)ccc1OCCN1CCCCC1
ZINC000064539551,O=C1NCc2ccc(OCCCN3CCN(c4cccc5ccc(F)cc45)CC3)c(F)c21
ZINC000140843696,O=C(CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCN3)c1ccc(F)cc1
ZINC000012356214,O=C(c1ccc(F)cc1)C1CCN(CC[C@@H]2CCc3sccc3C2=O)CC1
ZINC000012356216,O=C(c1ccc(F)cc1)C1CCN(CC[C@H]2CCc3sccc3C2=O)CC1
ZINC000013758598,CN(CCc1cn(-c2ccc(F)cc2)c2cc(Cl)ccc12)CCN1CCNC1=O
ZINC000029038634,O=C(N[C@@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1cccnc1
ZINC000029038636,O=C(N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1cccnc1
ZINC000029038665,O=C(CCc1ccccc1)N[C@@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21
ZINC000029038667,O=C(CCc1ccccc1)N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21
ZINC000045319108,CC(=O)N1CCN(CCOc2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2-c2ccnn2C)CC1
ZINC000000643233,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
ZINC000002012156,C[C@H](N)Cc1c[nH]c2ccc(O)cc12
ZINC000002012157,C[C@@H](N)Cc1c[nH]c2ccc(O)cc12
ZINC000013758594,CN(CCCN1CCNC1=O)CCc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12
ZINC000013862723,c1ccc(-c2[nH]c3ccccc3c2[C@H]2CCCNC2)cc1
ZINC000013862724,c1ccc(-c2[nH]c3ccccc3c2[C@@H]2CCCNC2)cc1
ZINC000022574320,CC1(C)CN([C@H]2C[C@H](c3ccsc3)c3ccc(Cl)cc32)CCN1
ZINC000022579013,CC1(C)CN([C@@H]2C[C@@H](c3ccsc3)c3ccc(Cl)cc32)CCN1
ZINC000022938091,CC1(C)CN([C@H]2C[C@@H](c3ccsc3)c3ccc(Cl)cc32)CCN1
ZINC000028821717,C[C@@H](N)Cc1c2c(c(CO)c3c1OCC3)OCC2
ZINC000028821729,Cc1noc(CCc2c3c(c(C[C@@H](C)N)c4c2OCC4)OCC3)n1
ZINC000034634855,COc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C
ZINC000034800998,CC1(C)CN([C@@H]2C[C@H](c3ccsc3)c3ccc(Cl)cc32)CCN1
ZINC000034801071,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cccc4ccccc34)c3ccccc32)CC1
ZINC000034801073,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3Cl)c3ccccc32)CC1
ZINC000036399764,O=C(CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCC3)c1ccc(F)cc1
ZINC000036520309,Clc1ccccc1O[C@H]1CCc2ccc(N3CCNCC3)nc21
ZINC000040409465,C[C@H](N)Cc1c2c(c(Br)c3ccoc13)OCCC2
ZINC000040409469,C[C@@H](N)Cc1c2c(c(Br)c3ccoc13)OCCC2
ZINC000045317562,Cn1nccc1-c1cc(NC(=O)Nc2cccc(F)c2)ccc1OCCN1CCCCC1
ZINC000045320123,COC1CN(CCOc2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2-c2ccnn2C)C1
ZINC000045356742,COc1ccc(NC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1-c1c(Cl)cnn1C
ZINC000045369582,COc1ccc(NC(=O)Nc2ccccc2F)cc1-c1c(Br)cnn1C
ZINC000045384762,Cc1ccc2c(c1)c1c(n2/C=C\c2ccccc2)CCN(C)C1
ZINC000114601106,Cc1c(S(=O)(=O)NCCCCN2CCC(c3noc4cc(F)ccc34)CC2)sc2ccc(Cl)cc12
ZINC000170112559,c1ccc(N2CCN([C@@H]3CC[Si](c4ccccc4)(c4ccccc4)C3)CC2)cc1
ZINC000170112562,c1ccc(N2CCN([C@H]3CC[Si](c4ccccc4)(c4ccccc4)C3)CC2)cc1
ZINC000028527243,C[C@@H]1Cc2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2NC1=O
ZINC000028527245,C[C@H]1Cc2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2NC1=O
ZINC000028528460,COc1cccc(CC(=O)N2CC[C@@H](C)c3cccc(CCN4CCN(c5nsc6ccccc56)CC4)c32)c1
ZINC000028528461,COc1cccc(CC(=O)N2CC[C@H](C)c3cccc(CCN4CCN(c5nsc6ccccc56)CC4)c32)c1
ZINC000064528347,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)c(F)c21
ZINC000000044027,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
ZINC000001545114,O=C1CC2(CCCC2)[C@@H](O)C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
ZINC000003775140,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC
ZINC000003798527,O=C1CC2(CCCC2)[C@H](O)C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
ZINC000003830564,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC
ZINC000004215367,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC
ZINC000005161581,Cn1cc(CCN)c2c3c(ccc21)OCCC3
ZINC000013585286,COc1cc([C@@H](O)[C@H](C)N)c(OC)cc1Br
ZINC000022937976,CN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CC1(C)C
ZINC000028108687,Cc1ccc2n1C=C(N1CCN(C)CC1)c1ccccc1S2
ZINC000029210629,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC
ZINC000034800999,CN1CCN([C@@H]2C[C@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CC1(C)C
ZINC000045387600,Cc1ccc(CCn2c3c(c4cc(C)ccc42)CN(C)CC3)cc1
ZINC000058504658,CN1CCN([C@H]2C[C@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CC1(C)C
ZINC000058563783,Cn1cc(Br)c(C(=O)N2CCN(CCc3ccc(F)cc3F)CC2)n1
ZINC000101099148,CCC1(NC2=NCCNC(c3ccc(F)cc3F)=C2)CCCC1
ZINC000103271693,CN1[C@H]2CC[C@@H]1C[C@@H](N1CCC(c3c(-c4ccccc4)[nH]c4ccccc34)CC1)C2
ZINC000142085734,O=C(CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCC3)c1ccc(F)cc1
ZINC000253647152,CN1CCN([C@H]2C[C@@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CC1(C)C
ZINC000064549392,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(Cl)c21
ZINC000082156563,N#C/N=C(\NCCCN1CCN(c2ccccn2)CC1)c1ccccn1
ZINC000013437198,CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3ccc(F)cc3N2O1
ZINC000013437201,CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3ccc(F)cc3N2O1
ZINC000013437204,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccc(F)cc3N2O1
ZINC000013437207,CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3ccc(F)cc3N2O1
ZINC000013473861,O=[N+]([O-])c1ccc([C@@H](O)C2CCN(CCc3ccccc3)CC2)cc1
ZINC000013473862,O=[N+]([O-])c1ccc([C@H](O)C2CCN(CCc3ccccc3)CC2)cc1
ZINC000022452134,CN1CCN([C@@H]2Cn3cccc3Sc3ccc(Cl)cc32)CC1
ZINC000022925209,CN1CCN([C@H]2Cn3cccc3Sc3ccc(Cl)cc32)CC1
ZINC000040834292,CNCc1ccc(Cl)cc1Oc1ccc(C)cc1
ZINC000012356168,O=C(c1ccc(F)cc1)C1CCN(CC[C@@H]2Cc3sccc3C2=O)CC1
ZINC000012356169,O=C(c1ccc(F)cc1)C1CCN(CC[C@H]2Cc3sccc3C2=O)CC1
ZINC000013472072,O=S(=O)(c1ccccc1)C1CCN(CCc2ccccc2)CC1
ZINC000013488015,Nc1cc(F)ccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCC3
ZINC000028529901,CN1CCc2c(sc3ncn(CCN4CCN(c5ccnc6ccccc56)CC4)c(=O)c23)C1
ZINC000034801077,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3c(F)cccc3C(F)(F)F)c3ccccc32)CC1
ZINC000043194100,O=C1NCc2cc(F)c(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21
ZINC000100870425,c1ccc(CCN2[C@H]3CC[C@H]2CC(N2CCC(c4c(-c5ccccc5)[nH]c5ccccc45)CC2)C3)cc1
ZINC000253677982,c1ccc(CCN2[C@H]3CC[C@@H]2C[C@@H](c2c(-c4ccccc4)[nH]c4ccccc24)C3)cc1
ZINC000253677991,c1ccc(CCN2[C@H]3CC[C@@H]2C[C@H](c2c(-c4ccccc4)[nH]c4ccccc24)C3)cc1
ZINC000012480529,COc1c(O)cccc1[C@@H](O)C1CCN(CCc2ccc(F)cc2)CC1
ZINC000028527654,COc1cccc(OC)c1CC(=O)N1CC[C@@H](C)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c21
ZINC000028527655,COc1cccc(OC)c1CC(=O)N1CC[C@H](C)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c21
ZINC000001530695,CSc1ccc2c(c1)N(CC[C@@H]1CCCCN1C)c1ccccc1S2
ZINC000001530697,CSc1ccc2c(c1)N(CC[C@H]1CCCCN1C)c1ccccc1S2
ZINC000035878184,COc1ccc(NC(=O)Nc2ccc(F)c(F)c2)cc1-c1c(F)cnn1C
ZINC000064548452,Cc1c(OCCCCN2CCN(c3cccc4ccccc34)CC2)ccc2c1C(=O)NC2
ZINC000006733300,C[C@H]1CNCCc2ccc(Cl)cc21
ZINC000013536427,NC[C@@H]1c2ccccc2Cc2cc(Br)ccc21
ZINC000013536430,NC[C@H]1c2ccccc2Cc2cc(Br)ccc21
ZINC000071318250,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4CCCO5)CC3)nc2N1
ZINC000114600397,Cc1cccc(S(=O)(=O)NCCCN2CCN(c3nsc4ccccc34)CC2)c1
ZINC000145721980,O=C(CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCS3)c1ccc(F)cc1
ZINC000039829996,O=S(=O)(c1ccccc1)c1ccc(/C=C/c2ccc(F)cc2F)cc1
ZINC000053122811,N#Cc1ccc(S(=O)(=O)C2(F)CCN(CCc3ccc(F)cc3F)CC2)cc1
ZINC000013611455,CN1CCN(C2=Cc3cc(Cl)ccc3Cn3cccc32)CC1
ZINC000045498312,COc1c(O)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1
ZINC000002007415,COCc1coc2cc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc2c1=O
ZINC000045246022,Cn1nccc1-c1cc(NC(=O)Nc2ccccc2)ccc1OCCN1CCCCC1
ZINC000045324728,Cc1ccc(NC(=O)Nc2ccc(OCCN3CCCCC3)c(-c3ccnn3C)c2)cc1
ZINC000071317508,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4C(F)(F)F)CC3)nc2N1
ZINC000073297248,Nc1cccc2nc(C(=O)N3CCN(CCc4ccc(F)cc4F)CC3)cn12
ZINC000101099166,CC(C)(NC1=NCCNC(c2ccc(F)cc2F)=C1)C1CCC1
ZINC000013794022,CC1=C[C@@H]2c3cccc4c3c(cn4C(C)C)C[C@H]2N(C)C1
ZINC000019203912,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
ZINC000049036139,O=S(=O)(c1ccccc1)c1ccc(CCc2ccc(F)cc2F)cc1
ZINC000052957434,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
ZINC000000598062,CC(C)N1CCN(CCN2CCC(c3cn(-c4ccc(F)cc4)c4cc(Cl)ccc34)CC2)C1=O
ZINC000000602742,N#Cc1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1
ZINC000013488009,Nc1cc(F)ccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCS3
ZINC000013862364,C[C@@H](N)Cc1c2ccoc2cc2ccoc12
ZINC000022938048,Cc1ccc2c(c1)[C@H](N1CCNC(C)(C)C1)C[C@@H]2c1ccc(F)cc1
ZINC000022938051,Cc1ccc2c(c1)[C@H](N1CCNC(C)(C)C1)C[C@H]2c1ccc(F)cc1
ZINC000022938055,Cc1ccc2c(c1)[C@@H](N1CCNC(C)(C)C1)C[C@@H]2c1ccc(F)cc1
ZINC000022938058,Cc1ccc2c(c1)[C@@H](N1CCNC(C)(C)C1)C[C@H]2c1ccc(F)cc1
ZINC000071317974,Cc1c(Cl)cccc1N1CCN(CCCCOc2ccc3c(n2)NC(=O)CC3)CC1
ZINC000073311339,O=C(c1cccn2cc(Cl)nc12)N1CCN(CCc2ccc(F)cc2F)CC1
ZINC000101068716,CCC(C)(CC)NC1=NCCNC(c2ccc(F)cc2)=C1
ZINC000114601275,O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc(F)c(Cl)c1
ZINC000114602868,O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2ccccc2c1
ZINC000040866996,COC(=O)c1coc2c1C(=O)C[C@H](CN1CCC(c3noc4cc(F)ccc34)CC1)C2
ZINC000040866998,COC(=O)c1coc2c1C(=O)C[C@@H](CN1CCC(c3noc4cc(F)ccc34)CC1)C2
ZINC000002009554,COc1ccc2[nH]cc(C[C@H](C)N)c2c1
